Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,earnings_per_job,earnings_per_day,marketing_efficiency,experience_score,client_trust_index,cluster,pca_1,pca_2,segment_name
1368,Graphic Design,Toptal,Beginner,Asia,Crypto,245,8911.0,36.63,95.45,3.01,39,Hourly,42.86,432,36.371428571428574,228.48717948717947,20.579676674364897,1,66.17,3,-0.08319104755278425,-0.5136431893378568,Trusted Steady Performers
1369,App Development,PeoplePerHour,Expert,USA,Bank Transfer,255,3944.0,86.3,58.98,4.61,85,Fixed,70.05,310,15.466666666666667,46.4,12.681672025723472,3,73.74333333333334,3,0.9300587949366158,-1.4411355571330566,Trusted Steady Performers
1370,Web Development,Upwork,Intermediate,Asia,Mobile Banking,139,1592.0,88.1,61.88,4.55,86,Fixed,31.34,71,11.453237410071942,18.511627906976745,22.11111111111111,2,61.406666666666666,1,-0.9143943592855726,-0.3949485591231413,Balanced Mid-Tier Freelancers
1371,App Development,Freelancer,Beginner,Canada,Crypto,94,9513.0,60.22,98.57,4.1,70,Hourly,23.49,59,101.20212765957447,135.9,158.55,1,68.02,2,0.286937455137815,1.767593637244159,Premium Specialists
1372,Data Entry,Toptal,Beginner,UK,Bank Transfer,83,2465.0,54.83,59.05,3.13,11,Hourly,19.03,440,29.698795180722893,224.0909090909091,5.5895691609977325,1,46.89333333333334,1,-2.9104270022471774,-0.3989920734179861,Balanced Mid-Tier Freelancers
1373,SEO,Upwork,Beginner,Middle East,Bank Transfer,181,6140.0,82.56,92.72,4.53,14,Fixed,30.85,28,33.92265193370166,438.57142857142856,211.72413793103448,1,71.39,3,0.7252359330851567,0.7899882464212232,Trusted Steady Performers
1374,Data Entry,PeoplePerHour,Intermediate,UK,PayPal,106,5267.0,76.19,74.61,4.17,60,Fixed,64.6,18,49.68867924528302,87.78333333333333,277.2105263157895,2,74.20333333333333,3,1.1112760217072852,1.1323176711778706,Trusted Steady Performers
1375,Content Writing,Freelancer,Intermediate,Middle East,Mobile Banking,116,5437.0,43.03,62.36,4.56,36,Hourly,43.01,478,46.87068965517241,151.02777777777777,11.350730688935283,2,65.52333333333333,1,-0.10387654655656538,-0.47953244918851634,Balanced Mid-Tier Freelancers
1376,Data Entry,Freelancer,Expert,Asia,PayPal,185,5229.0,12.86,93.54,4.5,41,Hourly,25.92,72,28.264864864864865,127.53658536585365,71.63013698630137,3,69.82000000000001,3,0.4218200504126291,0.15064193130371367,Trusted Steady Performers
1377,App Development,Freelancer,Beginner,Middle East,Bank Transfer,108,8237.0,78.01,72.27,4.61,2,Hourly,21.63,393,76.26851851851852,4118.5,20.906091370558375,1,62.03333333333333,1,-0.4904950010126926,0.402103573639945,Balanced Mid-Tier Freelancers
1378,Graphic Design,Upwork,Beginner,USA,PayPal,20,6693.0,21.03,75.74,4.04,57,Fixed,33.29,356,334.65,117.42105263157895,18.747899159663866,1,63.27666666666667,2,-0.19690426207952802,1.6087146673021968,Premium Specialists
1379,Data Entry,Upwork,Expert,Canada,PayPal,100,7710.0,6.56,67.96,3.28,60,Hourly,75.79,393,77.1,128.5,19.568527918781726,3,69.78333333333335,3,0.5333363364816155,0.1030192318387238,Trusted Steady Performers
1380,Digital Marketing,Upwork,Beginner,Middle East,Crypto,297,2508.0,85.11,79.65,4.34,20,Fixed,34.01,245,8.444444444444445,125.4,10.195121951219512,1,66.82,3,-0.08527221221297657,-1.4631421246839085,Trusted Steady Performers
1381,Graphic Design,Upwork,Expert,Canada,PayPal,150,9405.0,59.93,58.18,4.24,22,Fixed,79.17,480,62.7,427.5,19.553014553014552,3,74.05000000000001,3,1.2670013956464916,-0.23363359238858308,Trusted Steady Performers
1382,SEO,Toptal,Expert,Middle East,Bank Transfer,6,6078.0,89.71,69.55,4.48,4,Fixed,43.97,472,1013.0,1519.5,12.849894291754756,3,67.70666666666666,2,1.26568849881353,3.783932226012857,Premium Specialists
1383,Web Development,Fiverr,Beginner,Canada,PayPal,123,5497.0,51.04,98.47,3.34,56,Hourly,22.54,312,44.6910569105691,98.16071428571429,17.562300319488816,1,62.603333333333325,1,-0.5578699244901242,-0.0020391447129467282,Balanced Mid-Tier Freelancers
1384,Web Development,Toptal,Intermediate,UK,Mobile Banking,98,4609.0,93.02,62.91,3.39,58,Hourly,72.38,437,47.03061224489796,79.46551724137932,10.52283105022831,2,67.69666666666667,3,0.2572065492060651,-0.565702159028738,Trusted Steady Performers
1385,Content Writing,Freelancer,Intermediate,USA,Crypto,195,2799.0,38.63,82.84,4.78,88,Hourly,42.22,439,14.353846153846154,31.806818181818183,6.361363636363636,2,73.55333333333333,3,0.9247301817180266,-1.4220507143234036,Trusted Steady Performers
1386,Content Writing,Toptal,Intermediate,Middle East,Bank Transfer,7,1998.0,73.83,66.26,4.5,65,Fixed,59.68,323,285.42857142857144,30.73846153846154,6.166666666666667,2,71.98,2,1.1058002976206673,0.6316982539930175,Premium Specialists
1387,Digital Marketing,PeoplePerHour,Intermediate,Australia,PayPal,115,6356.0,33.59,88.67,4.82,88,Fixed,78.86,452,55.2695652173913,72.22727272727273,14.030905077262693,2,87.97666666666667,3,3.2542687821444005,-0.6326445694792947,Trusted Steady Performers
1388,SEO,Upwork,Beginner,Canada,Mobile Banking,181,8301.0,6.2347,56.54,4.52,58,Hourly,13.51,86,45.86187845303867,143.1206896551724,95.41379310344827,1,53.48333333333333,1,-2.169752671983173,0.8423526860170212,Balanced Mid-Tier Freelancers
1389,App Development,PeoplePerHour,Expert,Canada,Bank Transfer,261,8142.0,41.08,98.49,4.19,30,Hourly,16.77,358,31.195402298850574,271.4,22.67966573816156,3,66.35333333333334,1,-0.016511920852076596,-0.48222360854913526,Balanced Mid-Tier Freelancers
1390,Web Development,PeoplePerHour,Expert,Australia,PayPal,26,8574.0,75.09,72.69,4.31,76,Fixed,60.43,182,329.7692307692308,112.8157894736842,46.85245901639344,3,73.10666666666667,2,1.3463153890336965,2.0118622159109725,Premium Specialists
1391,Web Development,Freelancer,Beginner,USA,Crypto,224,239.0,19.25,61.8,4.78,19,Fixed,29.73,196,1.0669642857142858,12.578947368421053,1.2131979695431472,1,62.376666666666665,1,-0.8456701769966616,-1.2942073553630862,Balanced Mid-Tier Freelancers
1392,Web Development,Upwork,Intermediate,Canada,PayPal,177,6058.0,52.96,53.67,4.16,62,Fixed,22.9,243,34.22598870056497,97.70967741935483,24.827868852459016,2,53.25666666666667,1,-2.1136313535606464,-0.0769387498394735,Balanced Mid-Tier Freelancers
1393,App Development,PeoplePerHour,Expert,USA,Bank Transfer,228,7532.0,25.17,58.49,4.26,68,Fixed,12.76,327,33.03508771929825,110.76470588235294,22.963414634146343,3,52.15,1,-2.3121922804203776,-0.25557040464328706,Balanced Mid-Tier Freelancers
1394,Web Development,Freelancer,Beginner,Canada,Bank Transfer,69,345.0,12.09,75.99,3.31,79,Hourly,11.53,464,5.0,4.367088607594937,0.7419354838709677,1,51.24,1,-2.4143361010481166,-0.8219696994164717,Balanced Mid-Tier Freelancers
1395,Data Entry,Upwork,Beginner,Asia,Bank Transfer,281,8418.0,63.66,66.85,3.95,84,Fixed,64.21,384,29.95729537366548,100.21428571428571,21.864935064935064,1,70.02,3,0.34476283521699375,-0.9345689138586772,Trusted Steady Performers
1396,SEO,Fiverr,Intermediate,Europe,Mobile Banking,253,8218.0,95.44,91.44,4.43,44,Fixed,19.41,117,32.48221343873518,186.77272727272728,69.64406779661017,2,66.48333333333333,1,-0.03202117286664378,0.13634398578474707,Balanced Mid-Tier Freelancers
1397,Graphic Design,Freelancer,Beginner,Asia,PayPal,264,849.0,34.52,71.54,3.54,84,Hourly,42.74,495,3.215909090909091,10.107142857142858,1.7116935483870968,1,61.693333333333335,1,-0.9979350349975766,-2.086958249788698,Balanced Mid-Tier Freelancers
1398,Graphic Design,Toptal,Expert,Canada,PayPal,135,9047.0,60.16,62.44,3.4,61,Hourly,52.41,395,67.01481481481481,148.31147540983608,22.845959595959595,3,60.949999999999996,1,-0.7726357234598543,0.2112311681850103,Balanced Mid-Tier Freelancers
1399,Digital Marketing,Upwork,Expert,Europe,PayPal,117,7053.0,95.59,80.86,3.63,21,Hourly,39.98,418,60.282051282051285,335.85714285714283,16.832935560859188,3,64.47999999999999,1,-0.08714911536676873,-0.006521115536571226,Balanced Mid-Tier Freelancers
1400,Data Entry,PeoplePerHour,Beginner,Middle East,Crypto,290,9937.02,66.8,85.34,3.48,10,Hourly,11.9,371,34.26558620689655,993.702,26.712419354838712,1,55.61333333333334,1,-1.6565360402479885,-0.2619512968314315,Balanced Mid-Tier Freelancers
1401,Web Development,PeoplePerHour,Expert,USA,Mobile Banking,291,8456.0,68.95,58.35,3.43,30,Fixed,64.85,461,29.058419243986254,281.8666666666667,18.303030303030305,3,63.93333333333334,1,-0.436097826254724,-1.0293673368602354,Balanced Mid-Tier Freelancers
1402,Web Development,Toptal,Beginner,Canada,Mobile Banking,215,2750.0,22.0,58.38,3.85,24,Fixed,10.74,495,12.790697674418604,114.58333333333333,5.544354838709677,1,48.70666666666667,1,-2.830246877581084,-1.228765235253139,Balanced Mid-Tier Freelancers
1403,Content Writing,Toptal,Expert,UK,Crypto,24,8838.0,51.8,51.83,4.82,48,Fixed,63.33,81,368.25,184.125,107.78048780487805,3,70.52,2,0.9340129386110473,2.608083619884386,Premium Specialists
1404,Content Writing,PeoplePerHour,Intermediate,UK,Mobile Banking,219,9937.02,39.87,86.82,4.01,55,Fixed,72.53,457,45.37452054794521,180.67309090909092,21.69655021834061,2,79.85,3,2.015200361132054,-0.5484217031986988,Trusted Steady Performers
1405,Digital Marketing,Upwork,Expert,Australia,Crypto,255,9597.0,49.74,83.19,3.38,52,Fixed,40.3,246,37.63529411764706,184.55769230769232,38.85425101214575,3,63.69666666666666,1,-0.4738591141500565,-0.03600055988131193,Balanced Mid-Tier Freelancers
1406,Web Development,Freelancer,Intermediate,UK,Bank Transfer,275,9534.0,81.08,73.73,3.15,38,Hourly,47.49,462,34.66909090909091,250.89473684210526,20.591792656587472,2,61.40666666666667,1,-0.7799987654498519,-0.670781138087002,Balanced Mid-Tier Freelancers
1407,Digital Marketing,Toptal,Intermediate,Europe,Bank Transfer,184,5923.0,48.77,92.21,4.39,67,Hourly,43.39,233,32.19021739130435,88.40298507462687,25.311965811965813,2,74.46666666666665,3,1.1471155547166174,-0.3622804830046112,Trusted Steady Performers
1408,Data Entry,Toptal,Beginner,UK,Mobile Banking,198,4764.0,10.97,90.28,3.77,8,Fixed,37.24,416,24.060606060606062,595.5,11.424460431654676,1,67.64,3,0.14083819929175412,-0.860092610315644,Trusted Steady Performers
1409,Graphic Design,Toptal,Intermediate,UK,Bank Transfer,83,6541.0,91.03,79.27,4.64,29,Hourly,72.12,466,78.80722891566265,225.55172413793105,14.006423982869379,2,81.39666666666666,3,2.4716924070255764,-0.26476692937370755,Trusted Steady Performers
1410,Web Development,Fiverr,Expert,UK,Bank Transfer,184,8383.0,56.76,93.41,4.32,10,Fixed,72.58,481,45.55978260869565,838.3,17.392116182572614,3,84.13,3,2.825213187836977,-0.6410879264899024,Trusted Steady Performers
1411,SEO,Upwork,Expert,Canada,Bank Transfer,167,2889.0,92.83,60.29,4.59,69,Fixed,33.51,364,17.29940119760479,41.869565217391305,7.9150684931506845,3,61.86666666666667,1,-0.7415447079633429,-0.9744444460235678,Balanced Mid-Tier Freelancers
1412,App Development,Upwork,Intermediate,Australia,PayPal,206,3563.0,59.37,55.6,3.54,75,Fixed,53.05,152,17.296116504854368,47.50666666666667,23.287581699346404,2,59.81666666666666,1,-1.212148157306501,-0.6325991031739564,Balanced Mid-Tier Freelancers
1413,Data Entry,Upwork,Beginner,USA,Bank Transfer,18,9937.02,11.62,63.49,4.38,68,Fixed,74.88,271,552.0566666666667,146.13264705882352,36.53316176470588,1,75.32333333333334,2,1.7558611748381872,2.7944509597703657,Premium Specialists
1414,Web Development,Upwork,Intermediate,Australia,PayPal,250,1185.0,57.52,52.85,3.53,49,Fixed,77.34,391,4.74,24.183673469387756,3.0229591836734695,2,66.92999999999999,3,-0.12864861731461513,-1.9231613646168646,Trusted Steady Performers
1415,App Development,Upwork,Expert,Europe,Crypto,18,6407.0,59.7,76.56,4.88,58,Hourly,45.63,34,355.94444444444446,110.46551724137932,183.05714285714285,3,73.26333333333334,2,1.341698338577396,2.6410458507543075,Premium Specialists
1416,SEO,PeoplePerHour,Expert,Canada,Crypto,103,2297.0,25.36,96.83,4.27,35,Hourly,41.7,212,22.300970873786408,65.62857142857143,10.784037558685446,3,74.64333333333333,3,1.2665248186749192,-0.41707179508469394,Trusted Steady Performers
1417,Content Writing,Toptal,Intermediate,Middle East,Crypto,37,6598.0,49.75,51.97,3.65,50,Fixed,29.51,210,178.32432432432432,131.96,31.270142180094787,2,51.49333333333333,1,-2.1212030526224543,1.3690656721783467,Balanced Mid-Tier Freelancers
1418,Digital Marketing,PeoplePerHour,Intermediate,Canada,Crypto,261,4566.0,48.65,56.11,3.54,40,Fixed,77.12,429,17.49425287356322,114.15,10.61860465116279,2,68.01,3,0.08272306687843275,-1.510478029358075,Trusted Steady Performers
1419,Content Writing,Fiverr,Intermediate,Asia,Crypto,38,4152.0,64.17,72.61,3.38,12,Hourly,20.0,138,109.26315789473684,346.0,29.8705035971223,2,53.40333333333333,1,-1.7969242650118358,0.994972872617707,Balanced Mid-Tier Freelancers
1420,Graphic Design,Freelancer,Expert,UK,Bank Transfer,23,1598.0,29.66,96.69,4.39,85,Fixed,50.59,188,69.47826086956522,18.8,8.455026455026456,3,78.36,3,1.850441971679923,-0.00708739509762423,Trusted Steady Performers
1421,Content Writing,Toptal,Expert,UK,Bank Transfer,156,6582.0,60.27,65.81,3.44,16,Fixed,29.78,299,42.19230769230769,411.375,21.94,3,54.796666666666674,1,-1.6983921930246295,0.05586197848971915,Balanced Mid-Tier Freelancers
1422,Web Development,Fiverr,Expert,Europe,Bank Transfer,264,4561.0,27.89,75.36,4.19,78,Fixed,29.53,394,17.276515151515152,58.47435897435897,11.546835443037974,3,62.896666666666675,1,-0.7274456855789787,-1.2416285891658396,Balanced Mid-Tier Freelancers
1423,SEO,PeoplePerHour,Beginner,Middle East,Crypto,168,2881.0,47.41,52.08,3.53,85,Hourly,38.35,251,17.148809523809526,33.89411764705882,11.432539682539682,1,53.67666666666667,1,-2.157878771589784,-0.6639899680982199,Balanced Mid-Tier Freelancers
1424,Content Writing,Freelancer,Expert,Asia,Crypto,81,9248.0,16.66,57.42,4.32,48,Fixed,79.92,394,114.17283950617283,192.66666666666666,23.4126582278481,3,74.58,3,1.332140017589588,0.46533547186445096,Trusted Steady Performers
1425,Web Development,Fiverr,Expert,Canada,PayPal,141,3112.0,8.54,99.33,4.63,1,Fixed,13.85,149,22.070921985815602,3112.0,20.746666666666666,3,68.59333333333333,3,0.35175819873584374,-0.14342199363721356,Trusted Steady Performers
1426,Graphic Design,Freelancer,Beginner,Middle East,Mobile Banking,212,8025.0,35.46,98.26,4.56,65,Hourly,50.5,340,37.85377358490566,123.46153846153847,23.533724340175954,1,79.98666666666666,3,1.9713187636023912,-0.4924082193287327,Trusted Steady Performers
1427,App Development,Fiverr,Beginner,USA,Bank Transfer,246,3102.0,31.08,50.25,4.52,22,Fixed,15.78,218,12.609756097560975,141.0,14.164383561643836,1,52.143333333333324,1,-2.3887206987670115,-0.8381787269932706,Balanced Mid-Tier Freelancers
1428,SEO,PeoplePerHour,Beginner,Australia,Mobile Banking,71,7260.0,43.66,97.59,3.38,15,Fixed,20.82,81,102.25352112676056,484.0,88.53658536585365,1,62.00333333333333,1,-0.5323078320769915,1.4718632742491602,Balanced Mid-Tier Freelancers
1429,Content Writing,Freelancer,Beginner,Canada,Crypto,120,3589.0,96.39,81.96,3.18,84,Hourly,40.77,189,29.908333333333335,42.726190476190474,18.889473684210525,1,62.11000000000001,1,-0.703804932004453,-0.18458283902252043,Balanced Mid-Tier Freelancers
1430,Digital Marketing,Fiverr,Beginner,Middle East,Crypto,206,576.0,54.61,93.4,4.4,67,Hourly,45.73,233,2.796116504854369,8.597014925373134,2.4615384615384617,1,75.71000000000001,3,1.2279284402048152,-1.4248065315676819,Trusted Steady Performers
1431,Digital Marketing,PeoplePerHour,Beginner,USA,Crypto,254,2857.0,57.55,72.74,3.74,14,Fixed,28.12,175,11.248031496062993,204.07142857142858,16.232954545454547,1,58.553333333333335,1,-1.342546542048926,-0.8884392437206762,Balanced Mid-Tier Freelancers
1432,SEO,Toptal,Intermediate,USA,Mobile Banking,282,9437.0,94.45,75.78,3.86,73,Hourly,32.15,231,33.4645390070922,129.27397260273972,40.67672413793103,2,61.71000000000001,1,-0.8260564439231004,-0.19942910495155625,Balanced Mid-Tier Freelancers
1433,Digital Marketing,PeoplePerHour,Intermediate,Asia,PayPal,116,1803.0,92.51,74.44,3.06,19,Fixed,16.09,357,15.543103448275861,94.89473684210526,5.0363128491620115,2,50.57666666666666,1,-2.3226853971723758,-0.5743237319826439,Balanced Mid-Tier Freelancers
1434,Content Writing,PeoplePerHour,Intermediate,Asia,Crypto,238,9914.0,88.99,83.34,3.52,40,Fixed,31.23,477,41.65546218487395,247.85,20.740585774058577,2,61.656666666666666,1,-0.6685675791568648,-0.37324211509843946,Balanced Mid-Tier Freelancers
1435,Content Writing,Toptal,Intermediate,Australia,PayPal,180,6932.0,14.31,56.98,3.07,4,Hourly,77.66,62,38.51111111111111,1733.0,110.03174603174604,2,65.34666666666666,3,-0.26985912717210236,0.4628379873651637,Trusted Steady Performers
1436,SEO,PeoplePerHour,Expert,USA,PayPal,147,1704.0,65.26,51.5,4.76,33,Fixed,76.13,434,11.591836734693878,51.63636363636363,3.9172413793103447,3,74.27666666666666,3,1.1578210692699478,-1.4575768932852278,Trusted Steady Performers
1437,Content Writing,Toptal,Beginner,Europe,Bank Transfer,36,4891.0,81.77,65.4,3.49,43,Hourly,33.44,428,135.86111111111111,113.74418604651163,11.400932400932401,1,56.21333333333334,1,-1.3582706519866,0.4248782989965688,Balanced Mid-Tier Freelancers
1438,App Development,Toptal,Expert,USA,Mobile Banking,185,4091.0,84.38,85.23,4.11,37,Hourly,49.96,494,22.113513513513514,110.56756756756756,8.264646464646464,3,72.46333333333334,3,0.9775956788465823,-1.2294347227649873,Trusted Steady Performers
1439,Web Development,Toptal,Beginner,Middle East,Crypto,71,5074.0,59.9,60.09,3.08,66,Hourly,73.67,236,71.46478873239437,76.87878787878788,21.40928270042194,1,65.12,3,-0.20975367809898537,0.2006687542468815,Trusted Steady Performers
1440,Graphic Design,Fiverr,Beginner,Asia,PayPal,8,9089.0,6.66,83.67,4.33,27,Fixed,10.43,32,1136.125,336.6296296296296,275.42424242424244,1,60.23333333333333,2,-0.04273249748693743,6.580809997308654,Premium Specialists
1441,App Development,Freelancer,Expert,Europe,Mobile Banking,290,9109.0,97.5,98.5,3.65,45,Hourly,66.75,212,31.410344827586208,202.42222222222222,42.76525821596244,3,79.41666666666667,3,1.9603904187375543,-0.4860254171777379,Trusted Steady Performers
1442,App Development,Fiverr,Intermediate,Asia,Mobile Banking,273,9015.0,49.86,54.7,4.8,81,Fixed,76.39,59,33.02197802197802,111.29629629629629,150.25,2,75.69666666666666,3,1.1225282525128883,0.13020677746710405,Trusted Steady Performers
1443,Digital Marketing,Toptal,Expert,Asia,Crypto,240,8784.0,42.39,83.63,4.78,50,Hourly,16.39,378,36.6,175.68,23.176781002638524,3,65.20666666666666,1,-0.2199513158366466,-0.34701962361834754,Balanced Mid-Tier Freelancers
1444,Web Development,Freelancer,Expert,Asia,Bank Transfer,281,4467.0,42.52,72.19,3.65,63,Hourly,21.3,5,15.896797153024911,70.9047619047619,744.5,3,55.49666666666667,0,-2.044903242175252,1.8250976422502432,Balanced Mid-Tier Freelancers
1445,SEO,Freelancer,Beginner,USA,Bank Transfer,45,9027.0,45.29,93.41,4.8,6,Fixed,77.25,396,200.6,1504.5,22.738035264483628,1,88.88666666666666,3,3.7294327545499315,0.8622876210119007,Trusted Steady Performers
1446,Customer Support,Toptal,Beginner,UK,PayPal,125,4685.0,28.01,58.86,4.99,67,Fixed,47.63,449,37.48,69.92537313432835,10.411111111111111,1,68.76333333333334,3,0.25078306285145363,-0.7046623470405441,Trusted Steady Performers
1447,Digital Marketing,Freelancer,Beginner,USA,Bank Transfer,279,2933.0,36.1,84.63,4.65,67,Hourly,10.99,56,10.512544802867383,43.776119402985074,51.45614035087719,1,62.873333333333335,1,-0.8369726326033252,-0.6930615842639004,Balanced Mid-Tier Freelancers
1448,Web Development,Freelancer,Intermediate,Asia,Bank Transfer,235,5934.0,98.61,91.91,4.69,59,Fixed,28.03,426,25.251063829787235,100.57627118644068,13.896955503512881,2,71.24666666666667,3,0.7220556712131037,-1.0149971589073987,Trusted Steady Performers
1449,Content Writing,Fiverr,Expert,Europe,Bank Transfer,90,498.0,39.98,97.23,3.5,13,Fixed,41.5,300,5.533333333333333,38.30769230769231,1.654485049833887,3,69.57666666666667,3,0.557981252132896,-0.7794047956697274,Trusted Steady Performers
1450,SEO,Freelancer,Expert,USA,Mobile Banking,67,3360.0,55.04,84.16,4.15,21,Hourly,58.5,286,50.149253731343286,160.0,11.707317073170731,3,75.22,3,1.47058984008327,-0.20793495704869416,Trusted Steady Performers
1451,Customer Support,Toptal,Intermediate,Asia,Crypto,196,4635.0,85.59,74.86,3.13,64,Hourly,61.32,137,23.647959183673468,72.421875,33.58695652173913,2,66.26,3,-0.12383587450164928,-0.40513583872765146,Trusted Steady Performers
1452,SEO,Upwork,Expert,Asia,Mobile Banking,297,8158.0,55.11,80.89,3.19,37,Fixed,79.68,278,27.468013468013467,220.48648648648648,29.240143369175627,3,74.79,3,1.177475136940952,-0.8296747524285359,Trusted Steady Performers
1453,Customer Support,Upwork,Expert,USA,Mobile Banking,35,4459.0,35.82,93.45,5.0,80,Hourly,30.13,213,127.4,55.7375,20.83644859813084,3,74.52666666666666,2,1.3451136910441712,0.6249847085219731,Premium Specialists
1454,Customer Support,Upwork,Beginner,USA,Crypto,150,7923.0,54.76,78.53,3.65,85,Hourly,47.68,238,52.82,93.21176470588236,33.15062761506276,1,66.40333333333334,3,-0.0816694501731176,0.22240976005692714,Trusted Steady Performers
1455,Digital Marketing,Toptal,Intermediate,Europe,Mobile Banking,111,6101.0,15.84,51.52,4.5,48,Hourly,47.33,284,54.96396396396396,127.10416666666667,21.40701754385965,2,62.95000000000001,1,-0.5906463853428832,0.09041804508562676,Balanced Mid-Tier Freelancers
1456,Content Writing,Upwork,Beginner,USA,PayPal,114,8626.0,17.35,96.55,4.61,56,Fixed,38.4,480,75.66666666666667,154.03571428571428,17.933471933471935,1,75.71666666666667,3,1.4680863470502112,0.04426491581924232,Trusted Steady Performers
1457,Digital Marketing,Fiverr,Intermediate,Australia,PayPal,280,344.0,70.94,84.48,4.72,44,Fixed,21.84,30,1.2285714285714286,7.818181818181818,11.096774193548388,2,66.90666666666667,1,-0.14512193098354878,-1.2346559659819498,Balanced Mid-Tier Freelancers
1458,Customer Support,Toptal,Beginner,Middle East,Mobile Banking,214,1288.0,92.16,83.83,5.0,13,Fixed,78.42,205,6.018691588785047,99.07692307692308,6.252427184466019,1,87.41666666666667,3,3.117036520817601,-1.5167853347711466,Trusted Steady Performers
1459,Customer Support,Toptal,Expert,Australia,Bank Transfer,143,8091.0,73.94,60.78,3.48,4,Hourly,69.73,457,56.58041958041958,2022.75,17.66593886462882,3,66.70333333333333,3,0.19717976628136982,-0.21703801668658043,Trusted Steady Performers
1460,Data Entry,Toptal,Intermediate,Europe,Mobile Banking,90,2866.0,12.09,82.94,3.08,73,Fixed,44.88,273,31.844444444444445,39.26027397260274,10.459854014598541,2,63.13999999999999,1,-0.5737634008755265,-0.28192258384196556,Balanced Mid-Tier Freelancers
1461,Web Development,Freelancer,Intermediate,UK,Bank Transfer,48,1148.0,43.28,69.69,3.82,33,Hourly,52.23,10,23.916666666666668,34.78787878787879,104.36363636363636,2,66.10666666666667,3,-0.09126901946623352,0.42556344579896493,Trusted Steady Performers
1462,Data Entry,Freelancer,Beginner,Australia,Mobile Banking,86,1787.0,6.2347,82.56,3.26,37,Hourly,25.91,358,20.77906976744186,48.2972972972973,4.977715877437326,1,57.88999999999999,1,-1.339554561019089,-0.48715752036208865,Balanced Mid-Tier Freelancers
1463,Web Development,Freelancer,Intermediate,Asia,PayPal,68,2239.0,53.56,55.33,3.04,53,Hourly,48.07,46,32.9264705882353,42.24528301886792,47.638297872340424,2,54.73333333333333,1,-1.8440251910814067,0.36144789594322096,Balanced Mid-Tier Freelancers
1464,Graphic Design,PeoplePerHour,Expert,Middle East,Bank Transfer,59,2815.0,23.35,82.89,3.72,24,Hourly,58.65,5,47.71186440677966,117.29166666666667,469.1666666666667,3,71.98,0,0.7875746999345227,1.784701756743141,Balanced Mid-Tier Freelancers
1465,App Development,Fiverr,Expert,Canada,PayPal,78,1272.0,87.47,99.97,4.57,89,Fixed,46.06,129,16.307692307692307,14.292134831460674,9.784615384615385,3,79.14333333333333,3,1.9372502985569406,-0.4366689015719312,Trusted Steady Performers
1466,SEO,Toptal,Expert,Middle East,Mobile Banking,133,6599.0,14.91,52.41,4.13,51,Hourly,79.32,437,49.61654135338346,129.3921568627451,15.0662100456621,3,71.44333333333333,3,0.7229276765883405,-0.49663840110409774,Trusted Steady Performers
1467,Digital Marketing,Toptal,Beginner,Australia,Crypto,260,460.0,6.2347,98.86,3.63,41,Hourly,52.79,71,1.7692307692307692,11.21951219512195,6.388888888888889,1,74.74999999999999,3,0.9928243856196992,-1.3243705035584121,Trusted Steady Performers
1468,Graphic Design,Freelancer,Intermediate,Canada,Bank Transfer,235,2995.0,47.86,70.35,4.31,29,Fixed,35.97,158,12.74468085106383,103.27586206896552,18.836477987421382,2,64.17333333333333,1,-0.49392093462483566,-0.8320747691012226,Balanced Mid-Tier Freelancers
1469,Graphic Design,Toptal,Beginner,Europe,Bank Transfer,141,8152.0,19.77,93.54,3.46,59,Hourly,64.05,391,57.815602836879435,138.16949152542372,20.79591836734694,1,75.59666666666668,3,1.3818371064511326,-0.11174067979258788,Trusted Steady Performers
1470,SEO,Toptal,Expert,Middle East,Mobile Banking,116,4836.0,75.11,89.12,3.03,40,Fixed,21.93,426,41.689655172413794,120.9,11.325526932084308,3,57.21666666666667,1,-1.2607086178732347,-0.25382162033453454,Balanced Mid-Tier Freelancers
1471,SEO,Upwork,Intermediate,UK,Mobile Banking,150,9119.0,92.39,78.35,4.53,51,Fixed,36.92,431,60.79333333333334,178.80392156862746,21.108796296296298,2,68.62333333333333,3,0.44207828126287924,0.004849713367557618,Trusted Steady Performers
1472,Web Development,Toptal,Expert,Canada,Bank Transfer,37,836.0,8.98,86.92,4.25,50,Fixed,34.29,129,22.594594594594593,16.72,6.430769230769231,3,68.73666666666666,3,0.34023748427002315,-0.052620590778830176,Trusted Steady Performers
1473,Data Entry,PeoplePerHour,Intermediate,Canada,Crypto,264,2159.0,42.58,93.93,4.52,36,Hourly,40.23,21,8.178030303030303,59.97222222222222,98.13636363636364,2,74.85333333333332,3,1.0707812379913193,-0.6941632559122978,Trusted Steady Performers
1474,Content Writing,Freelancer,Intermediate,Middle East,Mobile Banking,91,5496.0,98.8151,70.21,3.08,79,Fixed,64.72,379,60.395604395604394,69.56962025316456,14.463157894736842,2,65.51,3,-0.07169877667998914,-0.1830182916579152,Trusted Steady Performers
1475,Web Development,Fiverr,Beginner,Australia,Mobile Banking,269,5885.0,74.6,66.35,4.67,60,Hourly,43.89,388,21.87732342007435,98.08333333333333,15.12853470437018,1,67.88,3,0.05820003829138169,-1.1847314455729174,Trusted Steady Performers
